Country,StAbb,Year,Democracy,Pres,Notes,LeaderIdeologyScore,PresSecond,RunnerUpIdeologyScore,PresVotes,PresSecondVotes,PresOtherVotes,PresWarRole,PresPower,PresWinner,PresRunnerUp,WinnerIncumbent,RunnerUpIncumbent,WinnerPartyInc,RunnerUpPartyInc,Leg1,Leg1Second,Leg1Seats,Leg1SecondSeats,Leg1OtherSeats,Leg1Control,Leg1DeclareWar,Leg1Power,Leg2,Leg2Second,Leg2Seats,Leg2SecondSeats,Leg2OtherSeats,Leg2Control,Leg2DeclareWar,Leg2Power,PrevUnited,ElectionDate,StartDay,StartMonth,StartYear,EndDay,EndMonth,EndYear,LeaderStartDay,LeaderStartMonth,LeaderStartYear,LeaderEndDay,LeaderEndMonth,LeaderEndYear,PreviousLeaderStartDay,PreviousLeaderStartMonth,PreviousLeaderStartYear,PreviousLeaderEndDay,PreviousLeaderEndMonth,PreviousLeaderEndYear,PresBirthYear,PresMilitaryService,PresMilitaryExperience,PresGuerrillaWar,PresRunnerUpDOBm,PresRunnerUpDOBd,RunnerUpBirthYear,PresRunnerUPSource,RunnerUpMilitaryService,RunnerUpMilitaryExperience,RunnerUpLaw,RunnerUpArt,RunnerUpOccupation,AgeDifference,StartDate,EndDate,Days,PreviousDate,DisputesInitiated,PreviousDisputesInitiated,PreviousTermDisputesInitiated,HighDisputesInitiated,PreviousHighDisputesInitiated,PreviousTermHighDisputesInitiated,AllDisputes,AllPreviousDisputes,AllPreviousTermDisputes,AllHighDisputes,AllPreviousHighDisputes,AllPreviousTermHighDisputes,RevisionistDisputes,PreviousRevisionistDisputes,PreviousTermRevisionistDisputes,HighRevisionistDisputes,PreviousHighRevisionistDisputes,PreviousTermHighRevisionistDisputes,FYDisputesInitiated,FYHighDisputesInitiated,FYAllDisputes,FYAllHighDisputes,PreviousTermStartDate,PreviousTermEndDate,PreviousTermDays,irst,milex,milper,pec,tpop,upop,lnirst,lnmilex,lnmilper,lnpec,lntpop,lnupop
Panama,PAN,1984,0,National Democratic Union,"Election may have been tampered with: ""Preelection reports suggested that the procedures enacted during 1982-1984 to ensure a free and fair national election would achieve that result. Events on and after election day, however, were tainted with fraud. The vote count was stopped early and then suspended three days later, on 9 May. On 12 May, the tallies stood at 319,671 for Nicolás Ardito Barletta Vallarino and 314,714 for Arnulfo Arias, but the trend, with challenges, was favoring Arias. On 16 May, the Tribunal declared Barletta's victory. Of some 640,000 votes cast, they found Barletta the winner by 1,713 votes. The process looked suspicious: the announcement came ten days after the election, and one of the three members of the Tribunal abstained"".",NA,Democratic Opposition Party,4,46.98,46.71,6.31,1,1,Nicolas Ardito Barletta,Arnulfo Arias Madrid,0,0,0,0,National Democratic Union,Democratic Opposition Party,45,22,0,National Democratic Union,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,,6,6,1984,7,6,1989,11,10,1984,28,9,1985,10,10,1000,11,10,1984,1938,0,0,NA,8,15,1901,Wiki,0,0,0,0,"doctor, writer, politician",-37,10/11/1984,9/28/1985,352,10/25/1983,0,0,0.002031163,0,0,0.002031163,0,0,0.003046745,0,0,0.003046745,0,0,0.002031163,0,0,0.001015582,0,0,1,0,1000-10-10,10/11/1984,359400,0,88009,11,3298.085,2122,624,NA,11.38519436,2.397895273,8.101097276,7.660114319,6.436150368
Panama,PAN,1994,1,APU,,3,AD,4,33.3,29.09,37.61,1,1,Ernesto Perez Balladares,Mireya Moscoso de Gruber,0,0,0,0,APU,AD,33,19,20,None,1,1,NA,NA,NA,NA,NA,NA,0,0,1,5/8/1994,8,6,1994,2,6,1999,1,9,1994,1,9,1999,20,12,1989,1,9,1994,1946,0,0,NA,7,1,1946,Wiki,0,0,0,0,"secretary, businessman, politician ",0,9/1/1994,9/1/1999,1826,9/1/1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/20/1989,9/1/1994,1716,0,96000,11,3098.957,2583,728,NA,11.47210347,2.397895273,8.038820882,7.856706793,6.590301048
Panama,PAN,1999,1,UPP,,3,ANN,2,44.81,37.82,17.37,1,1,Mireya Moscos,Martin Torrijos,0,0,0,0,ANN,UPP,41,24,6,ANN,1,1,NA,NA,NA,NA,NA,NA,0,0,0,5/2/1999,2,6,1999,2,6,2004,1,9,1999,1,9,2004,1,9,1994,1,9,1999,1946,0,0,NA,7,18,1963,Wiki,0,0,0,0,"economist, politician",17,9/1/1999,9/1/2004,1827,8/31/1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/1/1994,9/1/1999,1826,0,128000,13,5233.846,2812,802,NA,11.75978554,2.564949357,8.56290166,7.941651253,6.687108608
Panama,PAN,2004,1,PN,,3,PS,4,47.44,30.86,21.7,1,1,Martin Torrijos,Guillermo Endara,0,0,0,0,PN,VDP,42,24,12,PN,1,1,NA,NA,NA,NA,NA,NA,0,0,0,5/2/2004,2,6,2004,3,6,2009,1,9,2004,1,7,2009,1,9,1999,1,9,2004,1963,0,0,NA,5,12,1936,Wiki,0,0,1,0,"lawyer, politician",-27,9/1/2004,7/1/2009,1764,11/3/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/1/1999,9/1/2004,1827,0,140000,0,1920.724,3172,929,NA,11.8493977,NA,7.560457477,8.062117583,6.834108739
Paraguay,PAR,1993,1,Colorado,,5,RadLib,3,41.6,33.5,24.9,1,1,Juan Carlos Wasmosy,Domingo Laino,0,0,1,0,Colorado,RadLib,38,33,9,None,1,1,Colorado,RadLib,20,17,8,None,1,1,NA,,9,6,1993,10,6,1998,15,8,1993,15,8,1998,3,2,1989,15,8,1993,1938,0,0,NA,7,8,1935,Wiki,0,0,0,0,"economist, activist, politician",-3,8/15/1993,8/15/1998,1826,8/15/1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/3/1989,8/15/1993,1654,77,102000,16,6319.983,4575,602,4.343805422,11.53272809,2.772588722,8.751471797,8.428361978,6.400257445
Paraguay,PAR,1998,1,Colorado,,5,RadLib/Nat,3,55.3,43.9,0.8,1,1,Raul Cubas Grau,Domingo Laino,0,0,1,0,Colorado,RadLib/Nat,45,35,0,Colorado,1,1,Colorado,RadLib/Nat,24,20,1,Colorado,1,1,0,,10,6,1998,27,5,2003,15,8,1998,28,3,1999,15,8,1993,15,8,1998,1943,0,0,NA,7,8,1935,Wiki,0,0,0,0,"economist, activist, politician",-8,8/15/1998,3/28/1999,225,1/2/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/15/1993,8/15/1998,1826,56,135000,16,10368.33,5222,1100,4.025351691,11.81303006,2.772588722,9.246511247,8.560635749,7.003065459
Paraguay,PAR,2003,1,Colorado,,5,RadLib,3,38.3,24.7,37,1,1,Nicanor Duarte,Julio Cesar Franco,0,0,0,1,Colorado,RadLib,37,21,22,None,1,1,Colorado,RadLib,16,12,5,None,1,1,1,,27,5,2003,20,5,2008,15,8,2003,15,8,2008,28,3,1999,15,8,2003,1956,0,0,NA,4,17,1951,Wiki,0,0,0,0,"surgeon, politician",-5,8/15/2003,8/15/2008,1827,8/14/1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/28/1999,8/15/2003,1601,91,44000,19,10099.92,5677,1545,4.510859507,10.69194491,2.944438979,9.220282782,8.644178203,7.342779189
Paraguay,PAR,2008,1,Patriotic Alliance for Change,,2,Colorado Party,5,40.9,30.6,28.5,1,1,Fernando Lugo,Blanca Ovelar,0,0,0,1,Colorado,RadLib,30,27,23,None,1,1,Colorado,RadLib,15,14,16,None,1,1,0,,20,5,2008,31,12,2010,15,8,2008,31,12,2010,15,8,2003,15,8,2008,1951,0,0,NA,9,2,1957,Wiki,0,0,0,0,"politician,  ",6,8/15/2008,12/31/2010,868,3/31/2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/15/2003,8/15/2008,1827,95,100000,10,10154.61,6120,1730,4.553876892,11.51292546,2.302585093,9.225683069,8.719317376,7.455876687
Peru,PER,1931,0,Revolutionary Union,,NA,Peruvian Aprista Party,1,50.8,35.4,13.8,1,1,Luis Miguel Sanchez Cerro,Victor Raul Haya de la Torre,0,0,0,0,Revolutionary Party,Peruvian Aprista Party,NA,NA,NA,None,1,1,None,None,NA,NA,NA,None,1,1,NA,,11,11,1931,30,4,1933,8,12,1931,30,4,1933,10,10,1000,8,12,1931,1889,1,1,NA,2,22,1895,Wiki,0,0,1,0,"lawyer, philosopher, professor, politician ",6,12/8/1931,4/30/1933,509,7/17/1930,0.717092338,0,0.021464338,0.717092338,0,0.01395182,1.434184676,0,0.028976857,1.434184676,0,0.020391121,1.434184676,0,0.023610772,0.717092338,0,0.015025037,1,1,4,2,1000-10-10,12/8/1931,340099,0,7000,11,346,5740,279,NA,8.853665428,2.397895273,5.846438775,8.655214489,5.631211782
Peru,PER,1956,0,Pradist Democratic Movement,,NA,Democratic Youth Front,5,45.5,36.7,17.8,1,1,Manuel Prado Ugarteche,Fernando Belaunde Terry,0,0,0,0,None,None,NA,NA,NA,None,1,1,None,None,NA,NA,NA,None,1,1,NA,,17,7,1956,10,7,1962,28,7,1956,18,7,1962,10,10,1000,28,7,1956,1889,1,0,NA,8,7,1912,Wiki,0,0,0,1,"architect, politician",23,7/28/1956,7/18/1962,2181,8/8/1950,0,0.836772123,0.034503205,0,0.334708849,0.023002137,0,1.004126547,0.044958722,0,0.334708849,0.030320999,0,0.167354425,0.029275447,0,0.167354425,0.019865482,0,0,0,0,1000-10-10,7/28/1956,349098,0,56105,18,3533,9004,1381,NA,10.93498021,2.890371758,8.169902647,9.105424202,7.230563153
Peru,PER,1963,0,Popular Action-Christian Democrat Party,,NA,Peruvian Aprista Party,1,39.1,34.4,26.5,1,1,Fernando Belaunde Terry,Victor Raul Haye de la Torre,0,0,0,1,Peruvian Aprista Party,Popular Action,56,39,34,None,1,1,Peruvian Aprista Party,Popular Action,18,15,12,None,1,1,NA,,9,7,1963,18,7,1968,28,7,1963,3,10,1968,10,10,1000,28,7,1963,1913,0,0,NA,2,22,1895,Wiki,0,0,1,0,"lawyer, philosopher, professor, politician ",-18,7/28/1963,10/3/1968,1894,5/21/1958,0,0.192713833,0.035290371,0,0.192713833,0.023872898,0,0.192713833,0.045669891,0,0.192713833,0.031138562,0,0.192713833,0.03010061,0,0.192713833,0.020759042,0,0,0,0,1000-10-10,7/28/1963,351654,76,97465,65,4186,10826,2269,4.33073334,11.48724862,4.17438727,8.339500903,9.289705927,7.727094485
Peru,PER,1980,1,PopAct,,4,PopRev,1,44.9,27.2,27.9,1,1,Fernando Belaunde Terry,Armando Villanueva,0,0,0,0,PopAct,PopRev,98,58,24,PopAct,1,1,PopAct,PopRev,26,18,16,None,1,1,0,,18,6,1980,14,5,1985,28,7,1980,28,7,1985,30,8,1975,28,7,1980,1913,0,0,NA,11,25,1915,Wiki,0,0,0,0,"activist, politician",2,7/28/1980,7/28/1985,1826,7/29/1975,0.399780942,0.399780942,0.406911929,0.399780942,0.199890471,0.203455964,0.399780942,0.999452355,1.017279822,0.399780942,0.599671413,0.610367893,0,0.399780942,0.406911929,0,0.199890471,0.203455964,1,1,1,1,8/30/1975,7/28/1980,1794,447,865330,151,18081.69,17324,6945,6.102558595,13.67086622,5.017279837,9.802655103,9.759848102,8.845777255
Peru,PER,2001,1,Possible,,3,PopRev,2,53.1,46.9,0,1,1,Alejandro Toledo Manrique,Alan Garcia Perez,0,0,0,0,Possible,PopRev,45,28,47,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,6/3/2001,3,7,2001,4,7,2006,28,7,2001,28,7,2006,28,7,1995,22,11,2000,1946,0,0,NA,5,23,1949,Wiki,0,0,1,0,"lawyer, sociologist, politician ",3,7/28/2001,7/28/2006,1826,7/28/1996,0,0,0.187757202,0,0,0.187757202,0,0.399780942,0.563271605,0,0.199890471,0.375514403,0,0.399780942,0.563271605,0,0,0.187757202,0,0,0,0,7/28/1995,11/22/2000,1944,690,896000,100,22386.28,26367,12500,6.536691598,13.70569569,4.605170186,10.01620355,10.17986851,9.433483923
Peru,PER,2006,1,PAP,,2,UP,4,52.625,47.375,0,1,1,Alan Garcia Perez,Ollanta Humala Tasso,0,0,0,0,UP,PAP,45,36,39,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,6/4/2006,4,7,2006,31,12,2010,28,7,2006,31,12,2010,28,7,2001,28,7,2006,1949,0,0,NA,6,27,1962,Wiki,1,1,1,0,"lawyer, politician",13,7/28/2006,12/31/2010,1617,2/22/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/28/2001,7/28/2006,1826,896,1108000,80,31630.21,28151,13357,6.797940413,13.91806715,4.382026635,10.36186796,10.24533816,9.499795871
Philippines,PHI,1946,0,Nacionalista,,NA,Nacionalista,5,53.94,45.71,0.35,1,1,Manuel Roxas,Sergio Osmena,0,1,1,1,None,None,NA,NA,NA,None,1,1,None,None,NA,NA,NA,None,1,1,NA,,23,5,1946,8,12,1949,28,5,1946,15,4,1948,10,10,1000,28,5,1946,1892,1,1,NA,9,9,1878,Wiki,1,1,1,0,"lawyer, politician ",-14,5/28/1946,4/15/1948,688,7/9/1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000-10-10,5/28/1946,345384,0,17313,0,65,18434,1610,NA,9.759212943,NA,4.17438727,9.821952065,7.383989458
Philippines,PHI,1949,0,Liberal,,NA,Nacionalista,5,50.93,37.22,11.85,1,1,Elpidio Quirino,Jose P. Laurel,1,0,1,0,None,None,NA,NA,NA,None,1,1,None,None,NA,NA,NA,None,1,1,NA,,8,12,1949,10,12,1953,8,12,1949,30,12,1953,10,10,1000,8,12,1949,1890,0,0,NA,3,9,1891,Wiki,0,0,1,0,lawyer,1,12/8/1949,12/30/1953,1483,11/16/1945,0,0,0,0,0,0,0.246122724,0,0,0.246122724,0,0,0,0,0,0,0,0,0,0,1,1,1000-10-10,12/8/1949,346674,0,43519,28,183,19674,1896,NA,10.6809529,3.33220451,5.209486153,9.887053246,7.547501683
Philippines,PHI,1957,0,Nacionalista,,NA,Liberal,3,41.28,27.62,31.1,1,1,Carlos P. Garcia,Jose Yulo,1,0,1,0,None,None,NA,NA,NA,None,1,1,None,None,NA,NA,NA,None,1,1,NA,,12,12,1957,12,9,1965,18,3,1957,30,12,1961,10,10,1000,18,3,1957,1896,0,0,NA,9,24,1894,Wiki,0,0,1,0,"lawyer, politician, chief justice ",-2,3/18/1957,12/30/1961,1748,6/4/1952,0.417620137,0,0,0.417620137,0,0,0.417620137,0,0.001044854,0.417620137,0,0.001044854,0.208810069,0,0,0.208810069,0,0,0,0,0,0,1000-10-10,3/18/1957,349331,0,48592,58,1384,25030,2695,NA,10.79121419,4.060443011,7.232733136,10.12783038,7.899153483
Philippines,PHI,1965,0,Nacionalista,,NA,Liberal,3,51.94,42.88,5.18,1,1,Ferdinand Marcos,Diosdado Macapagal,0,1,0,1,None,None,NA,NA,NA,None,1,1,None,None,NA,NA,NA,None,1,1,NA,,12,9,1965,11,12,1969,30,12,1965,30,12,1969,10,10,1000,30,12,1965,1917,1,1,NA,9,28,1910,Wiki,0,0,1,0,"lawyer, professor, polititician ",-7,12/30/1965,12/30/1969,1461,12/30/1961,0.499657769,0,0.002070687,0.249828884,0,0.002070687,0.749486653,0,0.003106031,0.249828884,0,0.003106031,0.249828884,0,0.001035344,0,0,0.001035344,1,1,1,1,1000-10-10,12/30/1965,352540,0,64838,46,6539,31881,3686,NA,11.07964713,3.828641396,8.785539528,10.3697655,8.212297138
Philippines,PHI,1992,1,Lakas,,4,PRP,1,23.58,19.72,56.7,1,1,Fidel V. Ramos,Miriam Defensor-Santiago,0,0,0,0,LDP,Lakas,86,40,73,None,1,1,LDP,NPC,16,5,3,LDP,1,1,0,,11,6,1992,8,6,1995,30,6,1992,30,6,1998,25,2,1986,30,6,1992,1928,1,1,NA,6,15,1945,Wiki,0,0,1,0,"lawyer, judge, politician ",17,6/30/1992,6/30/1998,2191,7/1/1986,0.166590598,0,0,0.166590598,0,0,0.333181196,0,0,0.333181196,0,0,0.499771794,0,0,0.166590598,0,0,0,0,0,0,2/25/1986,6/30/1992,2317,250,1100000,107,63427.95,65339,13652,5.521460918,13.91082074,4.672828834,11.0576599,11.08734438,9.52164131
Philippines,PHI,2004,1,Lakas,,4,KNP,4,39.99,36.51,23.5,1,1,Gloria Macapagal-Arroyo,Fernando Poe Jr.,1,0,1,1,Lakas,NPC,92,53,116,None,1,1,Lakas,KNP,7,6,11,None,1,1,0,,10,6,2004,14,6,2007,30,6,2004,30,6,2010,20,1,2001,30,6,2004,1947,0,0,NA,8,20,1939,Wiki,0,0,0,1,actor,-8,6/30/2004,6/30/2010,2191,7/1/1998,0,0.499771794,0.290373906,0,0.333181196,0.290373906,0,0.499771794,0.290373906,0,0.333181196,0.290373906,0,0.83295299,0.580747812,0,0.333181196,0.290373906,0,0,0,0,1/20/2001,6/30/2004,1257,400,825000,106,86326.53,82664,23532,5.991464547,13.62313867,4.663439094,11.36589225,11.32253948,10.06611648
Philippines,PHI,2010,1,Liberal,,2,PMP,5,42.08,26.25,31.67,1,1,Benigno Aquino III,Joseph Estrada,0,0,0,0,Lakas,Liberal,106,47,76,None,1,1,Liberal,Lakas,4,4,16,None,1,1,0,,10,6,2010,31,12,2010,30,6,2010,31,12,2010,30,6,2004,30,6,2010,1960,0,0,NA,4,19,1937,Wiki,0,0,0,1,"actor, buisnessman",-23,6/30/2010,12/31/2010,184,12/28/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6/30/2004,6/30/2010,2191,718,1130000,106,85335.01,88706,25075,6.576469569,13.93772819,4.663439094,11.35434008,11.39308281,10.12962661
Portugal,POR,1980,1,Ind,,NA,SocialDem,5,56.4,40.2,3.4,1,1,Antonio Ramalho Eanes,Antonio Soares Carneiro,0,0,1,0,SocialDem,Socialist,NA,NA,NA,SocialDem,1,1,NA,NA,NA,NA,NA,NA,0,0,0,12/7/1980,7,1,1981,25,5,1983,14,1,1981,9,3,1986,14,7,1976,14,1,1981,1914,1,1,NA,1,25,1928,Wiki,1,0,0,0,"military general, govermor ",14,1/14/1981,3/9/1986,1880,11/22/1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/14/1976,1/14/1981,1645,663,867724,88,14831.28,9766,1159,6.49677499,13.67362897,4.477336814,9.604493743,9.186662245,7.055312843
Portugal,POR,1986,1,Socialist,,2,Peoples,4,51.2,48.8,0,1,1,Mario Soares,Diago Freitas do Amaral,0,0,1,0,SocialDem,Socialist,NA,NA,NA,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,2/16/1986,16,3,1986,19,8,1987,9,3,1986,9,3,1991,14,1,1981,9,3,1986,1924,0,0,NA,7,21,1941,Wiki,0,0,1,0,"law professor, politician ",17,3/9/1986,3/9/1991,1826,3/9/1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/14/1981,3/9/1986,1880,717,687930,101,38442.85,10011,1120,6.575075841,13.44144237,4.615120517,10.556928,9.211439767,7.021083964
Portugal,POR,1996,1,Socialist,,2,SocialDem,4,53.9,46.1,0,1,1,Jorge Sampaio,Anibal Cavaco Silva,0,0,1,0,Socialist,SocialDem,NA,NA,NA,Socialist,1,1,NA,NA,NA,NA,NA,NA,0,0,1,1/14/1996,14,2,1996,10,11,1999,9,3,1996,9,3,2001,9,3,1991,9,3,1996,1939,0,0,NA,7,15,1939,Wiki,1,0,0,0,"professor, economist, politician ",0,3/9/1996,3/9/2001,1826,3/10/1991,0.399780942,0.199890471,0.199781062,0.199890471,0,0,0.399780942,0.199890471,0.199781062,0.199890471,0,0,0.199890471,0.199890471,0.199781062,0.199890471,0,0.199781062,0,0,0,0,3/9/1991,3/9/1996,1827,857,2657000,73,68741.63,9927,1269,6.753437919,14.79270822,4.290459441,11.13811026,9.203013597,7.145984468
Russia,RUS,1996,0,Independent,,NA,Communist Party,NA,54.4,40.7,4.9,1,1,Boris Yeltsin,Gennady Zyuganov,1,0,1,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,,3,8,1996,26,4,2000,9,8,1996,31,12,1999,10,10,1000,9,8,1996,1931,0,0,NA,6,26,1944,Wiki,1,0,0,0,"teacher, civil servent,",13,8/9/1996,12/31/1999,1239,3/19/1993,3.240516546,2.062146893,0.011038711,0.88377724,0.589184826,0.004014077,3.240516546,2.062146893,0.011038711,0.88377724,0.589184826,0.004014077,1.767554479,0.589184826,0.003010558,0.294592413,0,0.003010558,3,2,3,2,1000-10-10,8/9/1996,363720,49253,73990000,1300,1384603,147739,66982,10.80472556,18.11944051,7.170119543,14.14092401,11.90320248,11.11217921
South Korea,ROK,1963,0,Democratic Republican Party,,NA,Civil Rule Party,3,46.6,45.1,8.3,1,1,Park Chung-hee,Yun Bo-seon,1,0,1,0,Democratic Republican Party,Civil Rule Party,110,41,24,Democratic Republican Party,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,,26,12,1963,8,7,1967,17,12,1963,30,6,1967,10,10,1000,17,12,1963,1919,1,0,NA,8,26,1897,Wiki,0,0,0,0,"activist, politician ",-22,12/17/1963,6/30/1967,1291,6/4/1960,1.413632843,1.130906274,0.013487931,1.413632843,1.130906274,0.011412864,1.413632843,1.413632843,0.020750662,1.413632843,1.413632843,0.018675596,1.130906274,1.696359411,0.018675596,1.130906274,1.130906274,0.012450397,2,2,2,2,1000-10-10,12/17/1963,351796,160,100081,627,13640,27262,6766,5.075173815,11.51373514,6.440946541,9.520761931,10.21324907,8.819665349
South Korea,ROK,1967,0,Democratic Republican Party,,NA,New Democratic Party,3,51.4,40.9,7.7,1,1,Park Chung-hee,Yun Bo-seon,1,0,1,0,Democratic Republican Party,New Democratic Party,129,45,1,Democratic Republican Party,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,,8,7,1967,27,5,1971,1,7,1967,1,7,1971,10,10,1000,1,7,1967,1919,1,0,NA,8,26,1897,Wiki,0,0,0,0,"activist, politician ",-22,7/1/1967,7/1/1971,1461,7/1/1963,0,1.498973306,0.018607259,0,1.498973306,0.016539786,0.249828884,1.498973306,0.025843416,0.249828884,1.498973306,0.023775943,0.249828884,1.249144422,0.022742206,0,1.249144422,0.016539786,0,0,0,0,1000-10-10,7/1/1967,353088,300,176991,612,18635,30131,7052,5.703782475,12.08385416,6.416732283,9.832796812,10.31330982,8.861066544
South Korea,ROK,1971,0,Democratic Republican Party,,NA,New Democratic Party,1,53.2,45.3,1.5,1,1,Park Chung-hee,Kim Dae-jung,1,0,1,0,Democratic Republican Party,New Democratic Party,113,89,2,Democratic Republican Party,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,,27,5,1971,23,12,1973,1,7,1971,26,12,1972,10,10,1000,1,7,1971,1919,1,0,NA,1,6,1924,Wiki,1,1,0,0,"clerk, bussinessman, politician",5,7/1/1971,12/26/1972,544,1/3/1970,0,0,0.018530584,0,0,0.01647163,0,0.670955882,0.026766399,0,0.670955882,0.024707445,0,0.670955882,0.023677968,0,0,0.01647163,0,0,0,0,1000-10-10,7/1/1971,354549,472,318782,638,35254.15,32883,11294,6.156978986,12.67226276,6.458338283,10.47033853,10.40071109,9.33202689
South Korea,ROK,1987,0,Democratic Justice Party,,NA,Reunification Democratic Party,3,36.6,28,35.4,1,1,Roh Tae-woo,Kim Young-sam,0,0,1,0,Democratic Justice Party,New-Korea Democratic Party,NA,NA,NA,Democratic Justice Party,1,1,NA,NA,NA,NA,NA,NA,0,0,NA,,16,1,1988,26,5,1988,25,2,1988,25,2,1993,10,10,1000,25,2,1988,1932,1,1,NA,12,20,1927,Wiki,1,1,0,0,"activist, politician ",-5,2/25/1988,2/25/1993,1827,2/24/1983,0.199781062,0.399562124,0.022266466,0,0.399562124,0.020242241,0.399562124,0.799124247,0.037448147,0.199781062,0.799124247,0.035423922,0.599343186,0.399562124,0.032387586,0,0,0.018218017,0,0,1,0,1000-10-10,2/25/1988,360632,19481,6970000,604,204820.8,41622,27307,9.877194911,15.75712578,6.403574198,12.22989073,10.63638415,10.21489836
South Korea,ROK,1992,1,DemLib,,4,Dem,1,42,33.8,24.2,1,1,Kim Young-sam,Kim Dae-jung,0,0,1,0,DemLib,Dem,NA,NA,NA,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,12/18/1992,18,1,1993,11,5,1996,25,2,1993,25,2,1998,25,2,1988,24,2,1993,1927,0,0,NA,1,6,1924,Wiki,1,1,0,0,"clerk, bussinessman, politician",-3,2/25/1993,2/25/1998,1826,2/26/1988,0.399780942,0.199890471,0.199890471,0,0,0,0.799561884,0.399780942,0.399780942,0.199890471,0.199890471,0.199890471,0.199890471,0.599671413,0.599671413,0,0,0.199890471,1,0,2,0,2/25/1988,2/24/1993,1826,29557,11400000,750,403779.6,43748,31659,10.29407588,16.24912391,6.620073207,12.90862446,10.68620118,10.36277775
South Korea,ROK,1997,1,NatCon,,2,GrandNat,4,40.3,38.7,21,1,1,Kim Dae-jung,Lee Hoi-chang,0,0,0,1,NewKorea,NatCon,NA,NA,NA,NewKorea,1,1,NA,NA,NA,NA,NA,NA,0,0,1,12/19/1997,19,1,1998,13,5,2000,25,2,1998,24,2,2003,25,2,1993,24,2,1998,1925,0,0,NA,6,2,1935,Wiki,0,0,1,0,"lawyer, judge (supreme court justice),  politician",10,2/25/1998,2/24/2003,1825,2/26/1993,0.2,0.4,0.4,0,0,0,0.4,0.8,0.8,0.2,0.2,0.2,0.6,0.2,0.2,0,0,0.2,0,0,1,0,2/25/1993,2/24/1998,1825,42554,15334000,670,711151.7,45991,31339,10.65852914,16.54558314,6.507277712,13.47464105,10.736201,10.35261861
South Korea,ROK,2002,1,MilDem,,2,GrandNat,4,48.91,46.59,4.5,1,1,Ron Moo-hyun,Lee Hoi-chang,0,0,1,0,GrandNat,MilDem,NA,NA,NA,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,12/19/2002,19,1,2003,15,5,2004,25,2,2003,25,2,2008,25,2,2003,12,3,2004,1946,1,0,NA,6,2,1935,Wiki,0,0,1,0,"lawyer, judge (supreme court justice),  politician",-11,5/14/2004,2/25/2008,1826,8/1/2000,0.1998904,0,0,0,0,0,0.5996712,0.1998904,0,0.1998904,0.1998904,0,0,0.1998904,0,0,0,0,0,0,1,0,2/25/2003,3/12/2004,381,45390,13081000,686,783201.1,47622,24694,10.7230471,16.38667135,6.530877628,13.57114477,10.77105012,10.11431558
South Vietnam,RVN,1967,0,National Social Democratic Front,,NA,Independent,NA,34.8,17.2,48,1,1,Nguyen Van Thieu,Truong Dinh Dzu,1,0,1,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,,3,10,1967,2,11,1971,3,10,1967,21,4,1975,10,10,1000,3,10,1967,1923,1,1,NA,NA,NA,1917,Wiki,NA,NA,1,0,"lawyer, politician ",-6,10/3/1967,4/21/1975,2757,3/16/1960,0.529561117,0.794341676,0.010334615,0.397170838,0.661951396,0.009301154,0.529561117,1.059122234,0.013435,0.397170838,0.794341676,0.010334615,0.264780559,0.926731955,0.012401538,0.132390279,0.529561117,0.009301154,1,1,1,1,1000-10-10,10/3/1967,353182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
